X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-80.03149,38.6685,1783,Nov-89,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12959: Sightings by two hunters in tree stands outside Elkwater</b><br></br><a href=""http://www.bfro.net/gdb/classi",11/24/89 12:00,1,RelativeToGround, , ,A
-81.29745,37.58135,1784,Dec-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13237: Daylight sighting near an abandonned mining chamber near Amigo</b><br></br><a href=""http://www.bfro.net/gdb/",12/3/05 12:00,1,RelativeToGround, , ,A
-77.9407,39.5392,1785,March 1970's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13949: Late-night road-crossing sighting by firefighter near the Potomac River</b><br></br><a href=""http://www.bfro",7/4/06 12:00,1,RelativeToGround, , ,A
-79.5375,39.6995,1786,Oct-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14280: Night sighting outside rural home near Bruceton Mills</b><br></br><a href=""http://www.bfro.net/gdb/classify.",10/5/05 12:00,1,RelativeToGround, , ,A
-81.70641,38.2128,1787,Jul-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15355: Early morning sighting by bat survey crew</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",7/29/06 12:00,1,RelativeToGround, , ,A
-82.59348,38.35727,1788,Aug-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15481: Early morning sighting by motorists on Tolsia Highway outside Kenova</b><br></br><a href=""http://www.bfro.ne",8/10/06 12:00,1,RelativeToGround, , ,A
-78.49429,39.5226,1789,Oct-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16204: Repeat visitations described near rural home</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",10/8/06 12:00,1,RelativeToGround, , ,A
-79.95418,39.03496,1790,Mar-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16529: Nighttime sighting by motorist along US-250 outside Belington</b><br></br><a href=""http://www.bfro.net/gdb/c",3/18/06 12:00,1,RelativeToGround, , ,A
-81.1271,37.32091,1791,Jul-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16890: Repeat visitations described near rural home outside Princeton</b><br></br><a href=""http://www.bfro.net/gdb/",7/15/06 12:00,1,RelativeToGround, , ,A
-80.01335,37.5313,1792,Oct-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19206: Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest</b><br></br><a",10/15/94 12:00,1,RelativeToGround, , ,A
-79.3762,38.835,1793,Jan-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19841: Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.</b><br></br><a href=""http://www.bfr",1/13/07 12:00,1,RelativeToGround, , ,A
-80.51374,38.33109,1794,Jun-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20068: Bigfoot spotted by driver in Cranberry River region of Monongahela National Forest.</b><br></br><a href=""htt",6/30/07 12:00,1,RelativeToGround, , ,A
-79.3686,38.835,1795,Jul-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20101: Afternoon sighting by hiker at Seneca Rocks</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",7/2/07 12:00,1,RelativeToGround, , ,A
-79.47325,38.8926,1796,Jul-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20159: Nighttime sighting by motorist on Hwy 33 near Seneca Rocks</b><br></br><a href=""http://www.bfro.net/gdb/clas",7/8/07 12:00,1,RelativeToGround, , ,A
-79.4016,38.8409,1797,Jun-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20846: Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area</b><br></br><a href=""ht",6/18/07 12:00,1,RelativeToGround, , ,A
-80.64685,37.50965,1798,Aug-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20863: Youngster Surprised by Tall Creature near Linside</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",8/12/07 12:00,1,RelativeToGround, , ,A
-78.94501,39.335,1799,Nov-03,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 21894: Large creature on all-fours seen crossing US-50 near Burlington</b><br></br><a href=""http://www.bfro.net/gdb",11/27/03 12:00,1,RelativeToGround, , ,A
-81.5722,38.2383,1800,est.1990,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet</b><br></br><a href=""http://www.bfro.n",8/1/90 12:00,1,RelativeToGround, , ,A
-81.095,37.7,1801,Sep-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23411: Multiple sightings in daylight outside Shady Spring</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",9/28/07 12:00,1,RelativeToGround, , ,A
-79.01405,39.26188,1802,Nov-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23437: Night time sighting by motorist outside the town of Keyser</b><br></br><a href=""http://www.bfro.net/gdb/clas",11/25/04 12:00,1,RelativeToGround, , ,A
-80.9075,37.7929,1803,Mar-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23477: Family of bigfoot seen near I-64</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">C",3/29/08 12:00,1,RelativeToGround, , ,A
-80.3616,37.9937,1804,2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23762: Sasquatch meets car running along US Hwy. 219</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",7/27/07 12:00,1,RelativeToGround, , ,A
-80.17,37.445,1805,Aug-79,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24061: Family gathering interrupted by 8-foot tall visitor at the kitchen window</b><br></br><a href=""http://www.bf",8/10/79 12:00,1,RelativeToGround, , ,A
-81.68124,37.2875,1806,Aug-69,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24421: Woman remembers daylight sighting while walking in the Slate Creek area</b><br></br><a href=""http://www.bfro",8/1/69 12:00,1,RelativeToGround, , ,A
-79.4593,39.10023,1807,Dec-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25301: Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge</b><br></",12/28/08 12:00,1,RelativeToGround, , ,A
-82.28279,38.16391,1808,Feb-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25497: Ongoing activity in a rural setting near Nestlow</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",2/14/09 12:00,1,RelativeToGround, , ,A
-80.71875,37.9208,1809,May-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25989: Girl sees bigfoot outside home in mountains near Smoot</b><br></br><a href=""http://www.bfro.net/gdb/classify",5/15/09 12:00,1,RelativeToGround, , ,A
-80.23375,39.1611,1810,1974,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew</b><br></br><a hre",5/4/74 12:00,1,RelativeToGround, , ,A
-80.27,38.98,1811,Sep-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27363: Witness describes getting a good look at a bi-pedal creature while driving on a country road in Buckhannon</",9/11/09 12:00,1,RelativeToGround, , ,A
-80.1177,38.1882,1812,Nov-69,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29124: Recollection of a daylight sighting while deer hunting near Greenbrier River.</b><br></br><a href=""http://ww",11/24/69 12:00,1,RelativeToGround, , ,A
-81.4625,38.2639,1813,Nov-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31404: Deer hunter has daylight sighting on a logging road near Cabin Creek</b><br></br><a href=""http://www.bfro.ne",11/28/09 12:00,1,RelativeToGround, , ,A
-81.08506,38.0695,1814,Nov-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville</b><br></br><a hre",11/28/07 12:00,1,RelativeToGround, , ,A
-82.43855,38.35806,1815,Jun-61,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38547: Medical doctor recalls his daylight sighting as a teenager near Huntington</b><br></br><a href=""http://www.b",6/15/61 12:00,1,RelativeToGround, , ,A
-80.6754,38.12852,1816,Sep-14,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46528: Very close observation of a road crossing at night near Quinwood</b><br></br><a href=""http://www.bfro.net/gd",9/5/14 12:00,1,RelativeToGround, , ,A
-110.0042,44.50132,1817,Jul-97,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 903: Sighting by a motorist near the park entrance approach from Cody</b><br></br><a href=""http://www.bfro.net/gdb/",7/24/97 12:00,1,RelativeToGround, , ,A
-109.7935,44.45584,1818,Nov-97,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1240: Sighting near Yellowstone Park entrance by two witnesses cutting wood</b><br></br><a href=""http://www.bfro.ne",11/2/97 12:00,1,RelativeToGround, , ,A
-109.6824,44.49817,1819,May-78,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1241: Two gov't geologists witness hominoid creature cross road about 30 min. east of Yellowstone Park's East Gate<",5/15/78 12:00,1,RelativeToGround, , ,A
-109.5113,44.48134,1820,Jul-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1242: Day hiker sees large, hairy animal which seems to follow him</b><br></br><a href=""http://www.bfro.net/gdb/cla",7/14/00 12:00,1,RelativeToGround, , ,A
-110.4165,46.79165,1821,Jul-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4692: Noon sighting by family of four near Mount Washburn, Yellowstone National Park</b><br></br><a href=""http://ww",7/19/02 12:00,1,RelativeToGround, , ,A
-110.4165,46.79165,1822,Jul-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4735: Noon sighting by family of four near Mount Washburn, Yellowstone National Park</b><br></br><a href=""http://ww",7/19/02 12:00,1,RelativeToGround, , ,A
-110.5,44.58333,1823,1970s-1980s,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12302: Yellowstone backcountry ranger describes sighting, other incidents</b><br></br><a href=""http://www.bfro.net/",6/6/72 12:00,1,RelativeToGround, , ,A
-111.05,41.25,1824,Jan-84,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12884: Daytime sighting by six siesmographic workers in the Uinta Mountains.</b><br></br><a href=""http://www.bfro.n",1/15/84 12:00,1,RelativeToGround, , ,A
-110.5,41.2,1825,Nov-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14714: Early morning sighting by newspaper deliverer near Mountain View</b><br></br><a href=""http://www.bfro.net/gd",11/15/05 12:00,1,RelativeToGround, , ,A
-108.9245,42.9919,1826,May-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19472: Late day and early morning sightings near the Wind River Mountain Range</b><br></br><a href=""http://www.bfro",5/31/07 12:00,1,RelativeToGround, , ,A
-156.75,69.5,1827,Mar-88,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6486: Special Forces team follows bipedal trackway, gets screamed at</b><br></br><a href=""http://www.bfro.net/gdb/c",3/15/88 12:00,1,RelativeToGround, , ,B
-149.7667,61.09085,1828,Dec-03,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8792: Four nocturnal hikers get pelted with snow near Anchorage</b><br></br><a href=""http://www.bfro.net/gdb/classi",12/12/03 12:00,1,RelativeToGround, , ,B
-132.7333,55.4555,1829,May-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8797: Two boys find footprints on Harris River bank</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",5/13/01 12:00,1,RelativeToGround, , ,B
-155.981,57.7566,1830,Jul-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11616: Fishermen find footprints east of Egegik.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",7/20/04 12:00,1,RelativeToGround, , ,B
-142.7691,63.98869,1831,Aug-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25442: Hunter describes powerful wood knocks at a cabin in remote wilderness south of the town of Chicken</b><br></",8/20/08 12:00,1,RelativeToGround, , ,B
-85.57415,33.7065,1832,Sep-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 273: Husband and wife hear scream while fishing</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",9/15/94 12:00,1,RelativeToGround, , ,B
